Time,Autokonsumpcja (W),Eksport (W),Import (W),Pobór (W),Produkcja (W)
05.10.2021 18:30,"0","0","439.9364","439.9364","0"
05.10.2021 18:45,"0","0","438.8968","438.8968","0"
05.10.2021 19:00,"0","0","888.2803","888.2803","0"
05.10.2021 19:15,"0","0","864.8372","864.8372","0"
05.10.2021 19:30,"0","0","866.0233","866.0233","0"
05.10.2021 19:45,"0","0","1741.4833","1741.4833","0"
05.10.2021 20:00,"0","0","1679.8962","1679.8962","0"
05.10.2021 20:15,"0","0","1073.6636","1073.6636","0"
05.10.2021 20:30,"0","0","1631.0586","1631.0586","0"
05.10.2021 20:45,"0","0","2090.6858","2090.6858","0"
05.10.2021 21:00,"0","0","937.5562","937.5562","0"
05.10.2021 21:15,"0","0","935.0649","935.0649","0"
05.10.2021 21:30,"0","0","963.4787","963.4787","0"
05.10.2021 21:45,"0","0","948.5491","948.5491","0"
05.10.2021 22:00,"0","0","924.3471","924.3471","0"
05.10.2021 22:15,"0","0","895.4129","895.4129","0"
05.10.2021 22:30,"0","0","870.1599","870.1599","0"
05.10.2021 22:45,"0","0","494.5589","494.5589","0"
05.10.2021 23:00,"0","0","340.637","340.637","0"
05.10.2021 23:15,"0","0","333.7386","333.7386","0"
05.10.2021 23:30,"0","0","330.4455","330.4455","0"
05.10.2021 23:45,"0","0","331.1185","331.1185","0"
06.10.2021 0:00,"0","0","332.4541","332.4541","0"
06.10.2021 0:15,"0","0","331.8715","331.8715","0"
06.10.2021 0:30,"0","0","329.8316","329.8316","0"
06.10.2021 0:45,"0","0","328.7013","328.7013","0"
06.10.2021 1:00,"0","0","324.0679","324.0679","0"
06.10.2021 1:15,"0","0","433.6594","433.6594","0"
06.10.2021 1:30,"0","0","428.7191","428.7191","0"
06.10.2021 1:45,"0","0","428.4105","428.4105","0"
06.10.2021 2:00,"0","0","436.8192","436.8192","0"
06.10.2021 2:15,"0","0","426.9447","426.9447","0"
06.10.2021 2:30,"0","0","426.5353","426.5353","0"
06.10.2021 2:45,"0","0","422.7367","422.7367","0"
06.10.2021 3:00,"0","0","425.6389","425.6389","0"
06.10.2021 3:15,"0","0","426.9442","426.9442","0"
06.10.2021 3:30,"0","0","423.7932","423.7932","0"
06.10.2021 3:45,"0","0","422.8501","422.8501","0"
06.10.2021 4:00,"0","0","421.3571","421.3571","0"
06.10.2021 4:15,"0","0","421.7707","421.7707","0"
06.10.2021 4:30,"0","0","322.6148","322.6148","0"
06.10.2021 4:45,"0","0","320.9556","320.9556","0"
06.10.2021 5:00,"0","0","322.5161","322.5161","0"
06.10.2021 5:15,"0","0","324.066","324.066","0"
06.10.2021 5:30,"0","0","412.15","412.15","0"
06.10.2021 5:45,"0","0","466.9298","466.9298","0"
06.10.2021 6:00,"0","0","367.0141","367.0141","0"
06.10.2021 6:15,"0","0","402.588","402.588","0"
06.10.2021 6:30,"0","0","476.113","476.113","0"
06.10.2021 6:45,"1","0","438.4266","439.4266","1"
06.10.2021 7:00,"0","0","525.9397","525.9397","0"
06.10.2021 7:15,"0","0","1197.8928","1197.8928","0"
06.10.2021 7:30,"0.6667","0","710.1464","710.813","0.6667"
06.10.2021 7:45,"18.6667","0","677.6874","696.3541","18.6667"
06.10.2021 8:00,"29.3333","0","1216.415","1245.7484","29.3333"
06.10.2021 8:15,"59.6667","0","1944.3868","2004.0535","59.6667"
06.10.2021 8:30,"70.3333","0","1900.1945","1970.5278","70.3333"
06.10.2021 8:45,"111","0","529.5985","640.5985","111"
06.10.2021 9:00,"154","0","1957.6016","2111.6016","154"
06.10.2021 9:15,"277.6667","0","345.3092","622.9759","277.6667"
06.10.2021 9:30,"365.6667","0","397.8017","763.4683","365.6667"
06.10.2021 9:45,"280.6667","0","1042.5583","1323.225","280.6667"
06.10.2021 10:00,"233","0","1107.8795","1340.8795","233"
06.10.2021 10:15,"254.3333","0","888.172","1142.5054","254.3333"
06.10.2021 10:30,"250","0","440.2041","690.2041","250"
06.10.2021 10:45,"274","0","219.5262","493.5262","274"
06.10.2021 11:00,"261.6667","0","141.2834","402.9501","261.6667"
06.10.2021 11:15,"257.6667","0","138.6485","396.3151","257.6667"
06.10.2021 11:30,"251.6667","0","145.2487","396.9154","251.6667"
06.10.2021 11:45,"267.4748","13.8585","69.9147","337.3896","281.3333"
06.10.2021 12:00,"306.9438","85.7228","0","306.9438","392.6667"
06.10.2021 12:15,"299.7527","185.5806","0","299.7527","485.3333"
06.10.2021 12:30,"294.8489","231.1511","0","294.8489","526"
06.10.2021 12:45,"298.9575","192.0425","0","298.9575","491"
06.10.2021 13:00,"302.2025","359.1309","0","302.2025","661.3333"
06.10.2021 13:15,"501.7198","230.9469","49.8274","551.5472","732.6667"
06.10.2021 13:30,"645.3333","0","3469.9434","4115.2769","645.3333"
06.10.2021 13:45,"274.3333","0","1927.385","2201.7183","274.3333"
06.10.2021 14:00,"168.6667","0","2042.8107","2211.4773","168.6667"
06.10.2021 14:15,"169","0","2001.5809","2170.5811","169"
06.10.2021 14:30,"133.6667","0","2342.3931","2476.0598","133.6667"
06.10.2021 14:45,"136.6667","0","1570.9557","1707.6223","136.6667"
06.10.2021 15:00,"24","0","2575.3462","2599.3462","24"
06.10.2021 15:15,"30","0","1874.249","1904.249","30"
06.10.2021 15:30,"57.6667","0","801.3747","859.0414","57.6667"
06.10.2021 15:45,"41.3333","0","578.2375","619.5708","41.3333"
06.10.2021 16:00,"17","0","806.1583","823.1583","17"
06.10.2021 16:15,"1.3333","0","2918.5896","2919.9229","1.3333"
06.10.2021 16:30,"8.3333","0","618.6587","626.992","8.3333"
06.10.2021 16:45,"0","0","636.2109","636.2109","0"
06.10.2021 17:00,"0","0","798.4785","798.4785","0"
06.10.2021 17:15,"0","0","747.7921","747.7921","0"
06.10.2021 17:30,"0","0","762.5427","762.5427","0"
06.10.2021 17:45,"0","0","775.5242","775.5242","0"
06.10.2021 18:00,"0","0","774.2479","774.2479","0"
06.10.2021 18:15,"0","0","828.7127","828.7127","0"
06.10.2021 18:30,"0","0","791.3497","791.3497","0"
06.10.2021 18:45,"0","0","763.29","763.29","0"
06.10.2021 19:00,"0","0","716.5211","716.5211","0"
06.10.2021 19:15,"0","0","551.3849","551.3849","0"
06.10.2021 19:30,"0","0","490.1345","490.1345","0"
06.10.2021 19:45,"0","0","500.4851","500.4851","0"
06.10.2021 20:00,"0","0","959.1106","959.1106","0"
06.10.2021 20:15,"0","0","1053.6501","1053.6501","0"
06.10.2021 20:30,"0","0","651.1309","651.1309","0"
06.10.2021 20:45,"0","0","752.5092","752.5092","0"
06.10.2021 21:00,"0","0","732.7809","732.7809","0"
06.10.2021 21:15,"0","0","740.598","740.598","0"
06.10.2021 21:30,"0","0","739.1768","739.1768","0"
06.10.2021 21:45,"0","0","1499.7579","1499.7579","0"
06.10.2021 22:00,"0","0","1411.9452","1411.9452","0"
06.10.2021 22:15,"0","0","553.5292","553.5292","0"
06.10.2021 22:30,"0","0","454.5099","454.5099","0"
06.10.2021 22:45,"0","0","324.6354","324.6354","0"
06.10.2021 23:00,"0","0","325.8101","325.8101","0"
06.10.2021 23:15,"0","0","325.1877","325.1877","0"
06.10.2021 23:30,"0","0","326.2573","326.2573","0"
06.10.2021 23:45,"0","0","329.6086","329.6086","0"
07.10.2021 0:00,"0","0","426.9453","426.9453","0"
07.10.2021 0:15,"0","0","430.7538","430.7538","0"
07.10.2021 0:30,"0","0","426.2981","426.2981","0"
07.10.2021 0:45,"0","0","426.4059","426.4059","0"
07.10.2021 1:00,"0","0","424.2847","424.2847","0"
07.10.2021 1:15,"0","0","421.3499","421.3499","0"
07.10.2021 1:30,"0","0","359.2293","359.2293","0"
07.10.2021 1:45,"0","0","322.5729","322.5729","0"
07.10.2021 2:00,"0","0","324.2426","324.2426","0"
07.10.2021 2:15,"0","0","322.792","322.792","0"
07.10.2021 2:30,"0","0","322.923","322.923","0"
07.10.2021 2:45,"0","0","325.1807","325.1807","0"
07.10.2021 3:00,"0","0","322.8058","322.8058","0"
07.10.2021 3:15,"0","0","429.1455","429.1455","0"
07.10.2021 3:30,"0","0","426.383","426.383","0"
07.10.2021 3:45,"0","0","422.2249","422.2249","0"
07.10.2021 4:00,"0","0","421.1529","421.1529","0"
07.10.2021 4:15,"0","0","417.8352","417.8352","0"
07.10.2021 4:30,"0","0","419.0594","419.0594","0"
07.10.2021 4:45,"0","0","384.9529","384.9529","0"
07.10.2021 5:00,"0","0","321.8026","321.8026","0"
07.10.2021 5:15,"0","0","320.162","320.162","0"
07.10.2021 5:30,"0","0","403.4949","403.4949","0"
07.10.2021 5:45,"0","0","594.669","594.669","0"
07.10.2021 6:00,"0","0","420.4799","420.4799","0"
07.10.2021 6:15,"0","0","455.5579","455.5579","0"
07.10.2021 6:30,"0","0","449.5194","449.5194","0"
07.10.2021 6:45,"0","0","454.1205","454.1205","0"
07.10.2021 7:00,"25.3333","0","393.6212","418.9546","25.3333"
07.10.2021 7:15,"160","0","241.4893","401.4893","160"
07.10.2021 7:30,"475.1023","368.8977","370.6322","845.7345","844"
07.10.2021 7:45,"383.0986","325.5681","0","383.0986","708.6667"
07.10.2021 8:00,"607.8155","324.5178","25.5752","633.3907","932.3333"
07.10.2021 8:15,"395.7791","813.5543","0","395.7791","1209.3334"
07.10.2021 8:30,"827.7071","657.9595","40.0264","867.7335","1485.6666"
07.10.2021 8:45,"422.7189","1250.2811","0","422.7189","1673"
07.10.2021 9:00,"490.3745","1624.2922","0","490.3745","2114.6667"
07.10.2021 9:15,"432.1146","1851.2186","0","432.1146","2283.3333"
07.10.2021 9:30,"395.8625","2172.4707","0","395.8625","2568.3333"
07.10.2021 9:45,"398.2719","2025.3949","0","398.2719","2423.6667"
07.10.2021 10:00,"389.2415","2800.7585","0","389.2415","3190"
07.10.2021 10:15,"391.3616","3076.6384","0","391.3616","3468"
07.10.2021 10:30,"382.0713","3046.5955","0","382.0713","3428.6667"
07.10.2021 10:45,"298.6511","2149.3489","0","298.6511","2448"
07.10.2021 11:00,"298.6643","2864.3357","0","298.6643","3163"
07.10.2021 11:15,"282.7522","3808.5811","0","282.7522","4091.3333"
07.10.2021 11:30,"293.0229","3712.3103","0","293.0229","4005.3333"
07.10.2021 11:45,"396.418","4282.9155","0","396.418","4679.3335"
07.10.2021 12:00,"398.3286","2210.3381","0","398.3286","2608.6667"
07.10.2021 12:15,"396.4597","3277.0403","0","396.4597","3673.5"
07.10.2021 12:30,"382.9424","1936.3909","0","382.9424","2319.3333"
07.10.2021 12:45,"288.3669","2775.2998","0","288.3669","3063.6667"
07.10.2021 13:00,"339.5093","3997.4907","0","339.5093","4337"
07.10.2021 13:15,"369.9784","840.6882","0","369.9784","1210.6666"
07.10.2021 13:30,"606.8619","1128.4714","0","606.8619","1735.3334"
07.10.2021 13:45,"612.54","2175.46","0","612.54","2788"
07.10.2021 14:00,"2106.3457","267.9875","501.317","2607.6628","2374.3333"
07.10.2021 14:15,"1937.6552","296.3448","735.1863","2672.8413","2234"
07.10.2021 14:30,"2060.1521","446.8479","778.1147","2838.2668","2507"
07.10.2021 14:45,"2062.8447","565.8219","526.0644","2588.9092","2628.6667"
07.10.2021 15:00,"1696.625","399.375","274.2421","1970.8671","2096"
07.10.2021 15:15,"982.6744","73.659","275.4978","1258.1721","1056.3334"
07.10.2021 15:30,"620.9862","297.6805","59.1377","680.1239","918.6667"
07.10.2021 15:45,"509.7822","675.8844","0","509.7822","1185.6666"
07.10.2021 16:00,"510.718","260.282","0","510.718","771"
07.10.2021 16:15,"397.2687","443.3979","0","397.2687","840.6667"
07.10.2021 16:30,"298.8098","958.5236","0","298.8098","1257.3334"
07.10.2021 16:45,"299.4223","445.5777","0","299.4223","745"
07.10.2021 17:00,"316.8167","214.8499","0","316.8167","531.6667"
07.10.2021 17:15,"215.3333","0","103.6696","319.003","215.3333"
07.10.2021 17:30,"91","0","271.1328","362.1328","91"
07.10.2021 17:30,"xxxx","xxxx","yyyy","yyyy"
07.10.2021 17:45,"0.6667","0","441.9837","442.6503","0.6667"
07.10.2021 18:00,"0","0","446.7775","446.7775","0"
07.10.2021 18:15,"0","0","1167.1447","1167.1447","0"
07.10.2021 18:30,"0","0","702.0637","702.0637","0"
07.10.2021 18:45,"0","0","781.8272","781.8272","0"
07.10.2021 19:00,"0","0","775.7009","775.7009","0"
07.10.2021 19:15,"0","0","741.6256","741.6256","0"
07.10.2021 19:30,"0","0","656.8279","656.8279","0"
07.10.2021 19:45,"0","0","653.4803","653.4803","0"
07.10.2021 20:00,"0","0","627.8794","627.8794","0"
07.10.2021 20:15,"0","0","660.4839","660.4839","0"
07.10.2021 20:30,"0","0","700.3274","700.3274","0"
07.10.2021 20:45,"0","0","772.6621","772.6621","0"
07.10.2021 21:00,"0","0","785.9927","785.9927","0"
07.10.2021 21:15,"0","0","765.3849","765.3849","0"
07.10.2021 21:30,"0","0","763.2034","763.2034","0"
07.10.2021 21:45,"0","0","766.8618","766.8618","0"
07.10.2021 22:00,"0","0","697.3161","697.3161","0"
07.10.2021 22:15,"0","0","545.8","545.8","0"
07.10.2021 22:30,"0","0","339.6265","339.6265","0"
07.10.2021 22:45,"0","0","268.2012","268.2012","0"
07.10.2021 23:00,"0","0","379.3471","379.3471","0"
07.10.2021 23:15,"0","0","432.9541","432.9541","0"
07.10.2021 23:30,"0","0","434.5918","434.5918","0"
07.10.2021 23:45,"0","0","427.8148","427.8148","0"

08.10.2021 0:00,"0","0","422.8396","422.8396","0"
08.10.2021 0:15,"0","0","325.816","325.816","0"
08.10.2021 0:30,"0","0","325.0506","325.0506","0"
08.10.2021 0:45,"0","0","325.3912","325.3912","0"
08.10.2021 1:00,"0","0","323.4305","323.4305","0"
08.10.2021 1:15,"0","0","362.5148","362.5148","0"
08.10.2021 1:30,"0","0","426.3729","426.3729","0"
08.10.2021 1:45,"0","0","426.5281","426.5281","0"
08.10.2021 2:00,"0","0","423.6871","423.6871","0"
08.10.2021 2:15,"0","0","424.3174","424.3174","0"
08.10.2021 2:30,"0","0","358.2807","358.2807","0"
08.10.2021 2:45,"0","0","327.3043","327.3043","0"
08.10.2021 3:00,"0","0","325.4977","325.4977","0"
08.10.2021 3:15,"0","0","325.5572","325.5572","0"
08.10.2021 3:30,"0","0","326.8096","326.8096","0"
08.10.2021 3:45,"0","0","392.0871","392.0871","0"
08.10.2021 4:00,"0","0","387.0294","387.0294","0"
08.10.2021 4:15,"0","0","363.2047","363.2047","0"
08.10.2021 4:30,"0","0","361.2448","361.2448","0"
08.10.2021 4:45,"0","0","399.4417","399.4417","0"
08.10.2021 5:00,"0","0","338.4804","338.4804","0"
08.10.2021 5:15,"0","0","337.4987","337.4987","0"
08.10.2021 5:30,"0","0","865.3601","865.3601","0"
08.10.2021 5:45,"0","0","748.46","748.46","0"
08.10.2021 6:00,"0","0","621.2646","621.2646","0"
08.10.2021 6:15,"0","0","642.7204","642.7204","0"
08.10.2021 6:30,"0","0","641.9404","641.9404","0"
08.10.2021 6:45,"0","0","616.0764","616.0764","0"
08.10.2021 7:00,"4.3333","0","603.0721","607.4054","4.3333"
08.10.2021 7:15,"30.6667","0","467.9548","498.6215","30.6667"
08.10.2021 7:30,"71","0","406.2291","477.2291","71"
08.10.2021 7:45,"128","0","424.258","552.2579","128"
08.10.2021 8:00,"159","0","853.1249","1012.1249","159"
08.10.2021 8:15,"259.6667","0","321.4684","581.135","259.6667"
08.10.2021 8:30,"329.6667","0","343.2532","672.9199","329.6667"
08.10.2021 8:45,"424.3333","0","946.9062","1371.2396","424.3333"
08.10.2021 9:00,"332.3333","0","281.7853","614.1187","332.3333"
08.10.2021 9:15,"338.059","65.6076","0","338.059","403.6667"
08.10.2021 9:30,"329.8111","56.8556","0","329.8111","386.6667"
08.10.2021 9:45,"246.5539","249.1128","0","246.5539","495.6667"
08.10.2021 10:00,"302.3701","509.9632","0","302.3701","812.3333"
08.10.2021 10:15,"297.6837","755.9829","0","297.6837","1053.6666"
08.10.2021 10:30,"336.4103","916.5897","0","336.4103","1253"
08.10.2021 10:45,"311.0728","1477.2606","0","311.0728","1788.3334"
08.10.2021 11:00,"391.6902","3445.6431","0","391.6902","3837.3333"
08.10.2021 11:15,"809.6084","3943.7251","0","809.6084","4753.3335"
08.10.2021 11:30,"661.5212","4059.4788","0","661.5212","4721"
08.10.2021 11:45,"667.0845","4253.249","0","667.0845","4920.3335"
08.10.2021 12:00,"2555.9077","2311.7588","0","2555.9077","4867.6665"
08.10.2021 12:15,"1366.4363","3363.2302","0","1366.4363","4729.6665"
08.10.2021 12:30,"1193.8113","3586.5222","0","1193.8113","4780.3335"
08.10.2021 12:45,"1200.2021","3491.7979","0","1200.2021","4692"
08.10.2021 13:00,"705.136","3877.864","0","705.136","4583"
08.10.2021 13:15,"469.6462","3987.6873","0","469.6462","4457.3335"
08.10.2021 13:30,"503.5327","3822.4673","0","503.5327","4326"
08.10.2021 13:45,"572.1016","3570.2319","0","572.1016","4142.3335"
08.10.2021 14:00,"562.6658","3388.001","0","562.6658","3950.6667"
08.10.2021 14:15,"565.3628","3177.9705","0","565.3628","3743.3333"
08.10.2021 14:30,"566.3499","2977.9834","0","566.3499","3544.3333"
08.10.2021 14:45,"2511.8704","781.463","90.7184","2602.5889","3293.3333"
08.10.2021 15:00,"1324.7207","1695.6125","232.3174","1557.0381","3020.3333"
08.10.2021 15:15,"1721.447","1102.2197","263.1392","1984.5862","2823.6667"
08.10.2021 15:30,"268.51","2363.1567","0","268.51","2631.6667"
08.10.2021 15:45,"258.6213","2186.0454","0","258.6213","2444.6667"
08.10.2021 16:00,"310.5167","1894.4833","0","310.5167","2205"
08.10.2021 16:15,"407.2661","1555.7339","0","407.2661","1963"
08.10.2021 16:30,"392.0656","1263.9344","0","392.0656","1656"
08.10.2021 16:45,"389.1604","497.5063","0","389.1604","886.6667"
08.10.2021 17:00,"380.6978","109.9689","27.2908","407.9886","490.6667"
08.10.2021 17:15,"204","0","166.1823","370.1823","204"
08.10.2021 17:30,"91","0","248.6265","339.6265","91"
08.10.2021 17:45,"3.6667","0","454.2461","457.9127","3.6667"
08.10.2021 18:00,"0","0","455.7206","455.7206","0"
08.10.2021 18:15,"0","0","452.7789","452.7789","0"
08.10.2021 18:30,"0","0","471.5173","471.5173","0"
08.10.2021 18:45,"0","0","590.5891","590.5891","0"
08.10.2021 19:00,"0","0","588.9233","588.9233","0"
08.10.2021 19:15,"0","0","590.9366","590.9366","0"
08.10.2021 19:30,"0","0","2265.855","2265.855","0"
08.10.2021 19:45,"0","0","1742.5312","1742.5312","0"
08.10.2021 20:00,"0","0","1707.1029","1707.1029","0"
08.10.2021 20:15,"0","0","1695.4628","1695.4628","0"
08.10.2021 20:30,"0","0","1703.395","1703.395","0"
08.10.2021 20:45,"0","0","1708.2928","1708.2928","0"
08.10.2021 21:00,"0","0","1290.6317","1290.6317","0"
08.10.2021 21:15,"0","0","1770.3595","1770.3595","0"
08.10.2021 21:30,"0","0","1810.4071","1810.4071","0"
08.10.2021 21:45,"0","0","2325.2949","2325.2949","0"
08.10.2021 22:00,"0","0","917.7308","917.7308","0"
08.10.2021 22:15,"0","0","483.4937","483.4937","0"
08.10.2021 22:30,"0","0","394.0066","394.0066","0"
08.10.2021 22:45,"0","0","383.4534","383.4534","0"
08.10.2021 23:00,"0","0","380.5051","380.5051","0"
08.10.2021 23:15,"0","0","369.2316","369.2316","0"
08.10.2021 23:30,"0","0","391.7488","391.7488","0"
08.10.2021 23:45,"0","0","331.3834","331.3834","0"
09.10.2021 0:00,"0","0","362.5441","362.5441","0"
09.10.2021 0:15,"0","0","365.4912","365.4912","0"
09.10.2021 0:30,"0","0","407.7387","407.7387","0"
09.10.2021 0:45,"0","0","422.9245","422.9245","0"
09.10.2021 1:00,"0","0","388.9468","388.9468","0"
09.10.2021 1:15,"0","0","324.411","324.411","0"
09.10.2021 1:30,"0","0","325.3431","325.3431","0"
09.10.2021 1:45,"0","0","327.1273","327.1273","0"
09.10.2021 2:00,"0","0","325.2664","325.2664","0"
09.10.2021 2:15,"0","0","326.1862","326.1862","0"
09.10.2021 2:30,"0","0","361.279","361.279","0"
09.10.2021 2:45,"0","0","427.0406","427.0406","0"
09.10.2021 3:00,"0","0","429.419","429.419","0"
09.10.2021 3:15,"0","0","421.6129","421.6129","0"
09.10.2021 3:30,"0","0","419.5597","419.5597","0"
09.10.2021 3:45,"0","0","358.2933","358.2933","0"
09.10.2021 4:00,"0","0","286.6486","286.6486","0"
09.10.2021 4:15,"0","0","265.2117","265.2117","0"
09.10.2021 4:30,"0","0","266.1132","266.1132","0"
09.10.2021 4:45,"0","0","302.2443","302.2443","0"
09.10.2021 5:00,"0","0","327.3882","327.3882","0"
09.10.2021 5:15,"0","0","326.0952","326.0952","0"
09.10.2021 5:30,"0","0","426.8318","426.8318","0"
09.10.2021 5:45,"0","0","426.1507","426.1507","0"
09.10.2021 6:00,"0","0","419.2446","419.2446","0"
09.10.2021 6:15,"0","0","419.1154","419.1154","0"
09.10.2021 6:30,"0","0","451.9627","451.9627","0"
09.10.2021 6:45,"4.3333","0","336.1077","340.441","4.3333"
09.10.2021 7:00,"169.3963","9.2703","160.3821","329.7785","178.6667"
09.10.2021 7:15,"310.9489","443.7178","0","310.9489","754.6667"
09.10.2021 7:30,"621.5273","620.1393","207.1842","828.7115","1241.6666"
09.10.2021 7:45,"410.1039","1255.8961","0","410.1039","1666"
09.10.2021 8:00,"387.1078","1681.559","0","387.1078","2068.6667"
09.10.2021 8:15,"346.613","2062.387","0","346.613","2409"
09.10.2021 8:30,"508.8474","2196.1526","0","508.8474","2705"
09.10.2021 8:45,"937.9618","1980.0382","0","937.9618","2918"
09.10.2021 9:00,"1115.9437","2043.723","0","1115.9437","3159.6667"
09.10.2021 9:15,"2305.0149","1016.9852","0","2305.0149","3322"
09.10.2021 9:30,"3195.3501","284.6498","13.8268","3209.1768","3480"
09.10.2021 9:45,"882.709","2739.6243","0","882.709","3622.3333"
09.10.2021 10:00,"2703.9492","1030.0509","927.2051","3631.1543","3734"
09.10.2021 10:15,"1501.6353","2409.0315","0","1501.6353","3910.6667"
09.10.2021 10:30,"2595.0864","1528.9136","0","2595.0864","4124"
09.10.2021 10:45,"2026.2607","2323.4058","0","2026.2607","4349.6665"
09.10.2021 11:00,"3296.7842","1187.2158","0","3296.7842","4484"
09.10.2021 11:15,"1868.2236","2781.1099","0","1868.2236","4649.3335"
09.10.2021 11:30,"1945.6426","2759.0239","0","1945.6426","4704.6665"
09.10.2021 11:45,"2533.3499","2360.6501","0","2533.3499","4894"
09.10.2021 12:00,"3707.9729","1160.6936","0","3707.9729","4868.6665"
